0,21,0.16506195068359375
0,31,0.12198305130004883
0,50,0.09208178520202637
0,71,0.08983182907104492
60,21,0.07990670204162598
119,21,0.08437705039978027
120,71,0.08857011795043945
180,21,0.07371902465820312
180,31,0.06578993797302246
180,71,0.07063674926757812
240,21,0.07182598114013672
240,71,0.06384420394897461
300,21,0.0672907829284668
300,50,0.07219290733337402
300,71,0.07270097732543945
360,21,0.07343173027038574
360,31,0.07734084129333496
419,21,0.08315086364746094
420,71,0.07341885566711426
480,21,0.07229900360107422
480,71,0.06894779205322266
540,21,0.06743288040161133
540,31,0.07173037528991699
540,71,0.07046127319335938
600,21,0.0730128288269043
600,50,0.06913208961486816
600,71,0.06676506996154785
659,21,0.10932087898254395
720,21,0.07060813903808594
720,31,0.06870722770690918
722,71,0.07343006134033203
779,21,0.08554220199584961
780,71,0.08767938613891602
840,21,0.07385706901550293
840,71,0.07066082954406738
900,21,0.07405996322631836
900,31,0.07334208488464355
900,50,0.06352090835571289
900,71,0.06147575378417969
960,21,0.07230210304260254
1020,21,0.07598090171813965
1035,71,0.06862282752990723
1079,21,0.07839298248291016
1080,31,0.07717680931091309
1080,71,0.07791900634765625
1140,21,0.07020115852355957
1140,71,0.06888008117675781
1200,21,0.0713810920715332
1200,50,0.06616806983947754
1200,71,0.07455086708068848
1260,21,0.06755685806274414
1260,31,0.07036900520324707
1314,71,0.07499122619628906
1320,21,0.07235908508300781
1320,71,0.06861305236816406
1380,21,0.08388209342956543
1380,71,0.0748908519744873
1440,21,0.06702089309692383
1440,31,0.06483793258666992
1440,71,0.0920262336730957
1500,21,0.08919787406921387
1500,50,0.06360077857971191
1500,71,0.06239795684814453
1560,21,0.0895538330078125
1619,21,0.07079291343688965
1620,31,0.06799793243408203
1625,71,0.06786870956420898
1680,21,0.07208395004272461
1680,71,0.06857609748840332
1740,21,0.06916403770446777
1740,71,0.07196402549743652
1800,21,0.07405900955200195
1800,31,0.07854890823364258
1800,50,0.07226872444152832
1800,71,0.0734560489654541
1860,21,0.07490205764770508
1916,71,0.07621502876281738
1920,21,0.07508397102355957
1920,71,0.06777691841125488
1980,21,0.08184003829956055
1980,31,0.07306599617004395
1980,71,0.06731796264648438
2040,21,0.06770896911621094
2040,71,0.07284998893737793
2100,21,0.07509207725524902
2100,50,0.0685420036315918
2100,71,0.07406091690063477
2160,21,0.07096600532531738
2160,31,0.0873408317565918
2160,71,0.0741269588470459
2220,21,0.06529688835144043
2223,71,0.07087111473083496
2280,21,0.06723809242248535
2280,71,0.08224201202392578
2340,21,0.06554102897644043
2340,31,0.06331419944763184
2340,71,0.06189298629760742
2400,21,0.06975698471069336
2400,50,0.06819891929626465
2400,71,0.06906795501708984
2460,21,0.07554316520690918
2517,71,0.06589126586914062
2520,21,0.06869316101074219
2520,31,0.07715582847595215
2520,71,0.06967926025390625
2580,21,0.06541800498962402
2580,71,0.07348895072937012
2640,21,0.07605814933776855
2640,71,0.06892991065979004
2700,21,0.07868075370788574
2700,31,0.07895517349243164
2700,50,0.06296586990356445
2700,71,0.061953067779541016
2759,21,0.07228493690490723
2817,71,0.07838296890258789
2820,21,0.07283687591552734
2820,71,0.06995201110839844
2880,21,0.08425498008728027
2880,31,0.0752260684967041
2880,71,0.06330990791320801
2940,21,0.07331418991088867
2940,71,0.07105302810668945
3000,21,0.06746888160705566
3000,50,0.06522703170776367
3000,71,0.06783103942871094
3060,21,0.0648798942565918
3060,31,0.07134699821472168
3060,71,0.08206987380981445
3120,21,0.0762331485748291
3120,71,0.06754827499389648
3180,21,0.06998610496520996
3210,71,0.08163309097290039
3240,21,0.06640005111694336
3240,31,0.06996393203735352
3240,71,0.06495475769042969
3300,21,0.06763315200805664
3300,50,0.062422990798950195
3300,71,0.06646084785461426
3360,21,0.06815385818481445
3420,21,0.07857894897460938
3420,31,0.06714797019958496
3422,71,0.08425188064575195
