950400,1,1.496509313583374,0.061658620834350586,0.2662978172302246,0.1095423698425293
950400,56,0.1743004322052002,0.04523301124572754,0.014602899551391602,0.10516810417175293
950400,69,0.1738417148590088,0.04510378837585449,0.01413106918334961,0.1052238941192627
950400,71,0.17455148696899414,0.044922828674316406,0.014122486114501953,0.10620760917663574
950401,1,0.11810922622680664,0.04549884796142578,0.014116287231445312,0.04864764213562012
950401,50,0.1711583137512207,0.04499030113220215,0.014153242111206055,0.10338211059570312
950402,1,0.11759471893310547,0.04524540901184082,0.014066457748413086,0.048954010009765625
950402,31,0.17225241661071777,0.04496932029724121,0.01414632797241211,0.1044931411743164
950404,55,0.17253756523132324,0.044922828674316406,0.014116287231445312,0.10424327850341797
950408,1,0.11819815635681152,0.04510235786437988,0.014126300811767578,0.04967236518859863
950408,37,0.17016267776489258,0.04505324363708496,0.014383077621459961,0.1019742488861084
950460,1,0.11731076240539551,0.04534149169921875,0.014088630676269531,0.04866790771484375
950460,71,0.11524558067321777,0.04512333869934082,0.014292478561401367,0.047051191329956055
950520,1,0.11657428741455078,0.044461727142333984,0.01418924331665039,0.04873323440551758
950520,71,0.11324095726013184,0.0443875789642334,0.01425480842590332,0.04596900939941406
950523,1,0.1171870231628418,0.04521656036376953,0.01414942741394043,0.049176931381225586
950523,55,0.11349272727966309,0.04442095756530762,0.014195442199707031,0.04594588279724121
950580,1,0.11709117889404297,0.0454556941986084,0.014294147491455078,0.048679351806640625
950580,69,0.11553621292114258,0.044365644454956055,0.014099836349487305,0.047863006591796875
950580,71,0.11342287063598633,0.0444638729095459,0.014279603958129883,0.046076297760009766
950582,1,0.11523294448852539,0.0444638729095459,0.014127016067504883,0.048018693923950195
950582,31,0.11363434791564941,0.04458761215209961,0.014292001724243164,0.04603743553161621
950588,1,0.11331653594970703,0.04452943801879883,0.014117956161499023,0.04606747627258301
950588,37,0.11568546295166016,0.04439568519592285,0.014316082000732422,0.04828286170959473
950640,71,0.11577749252319336,0.044498443603515625,0.014229536056518555,0.04816126823425293
950643,55,0.11337113380432129,0.044490814208984375,0.014294862747192383,0.04596900939941406
