950400,1,0.29681396484375,0,0.2705080509185791,0
950400,56,0.1761455535888672,0.04506397247314453,0.014677762985229492,0.1067962646484375
950400,69,0.17500782012939453,0.04475140571594238,0.014340639114379883,0.10630679130554199
950400,71,0.17466473579406738,0.04482102394104004,0.014248132705688477,0.10626649856567383
950401,1,0.17532086372375488,0.044950246810913086,0.014400243759155273,0.10635066032409668
950401,50,0.11784601211547852,0.0449674129486084,0.014392852783203125,0.04985451698303223
950402,1,0.17383384704589844,0.04486727714538574,0.01438593864440918,0.10480308532714844
950402,31,0.1191713809967041,0.04514455795288086,0.01436471939086914,0.05094599723815918
950404,55,0.1720871925354004,0.04487943649291992,0.014279842376708984,0.10398674011230469
950408,1,0.17428040504455566,0.04496598243713379,0.014527559280395508,0.10536408424377441
950408,37,0.12140178680419922,0.04511380195617676,0.014508962631225586,0.05306077003479004
950460,1,0.1704404354095459,0.04526233673095703,0.01439809799194336,0.10202145576477051
950460,71,0.12117528915405273,0.045211076736450195,0.014276981353759766,0.053025007247924805
950520,1,0.1183023452758789,0.045099735260009766,0.014360189437866211,0.05005359649658203
950520,71,0.1190805435180664,0.04513859748840332,0.014319181442260742,0.05100440979003906
950523,1,0.11685490608215332,0.04508233070373535,0.014439105987548828,0.04817461967468262
950523,55,0.11643338203430176,0.045133352279663086,0.014255285263061523,0.0480959415435791
950580,1,0.11478590965270996,0.04456329345703125,0.014456510543823242,0.04700517654418945
950580,69,0.1145162582397461,0.04442763328552246,0.014364242553710938,0.04692721366882324
950580,71,0.11476445198059082,0.044480085372924805,0.014394998550415039,0.04693484306335449
950582,1,0.11543726921081543,0.044480085372924805,0.014361858367919922,0.047887325286865234
950582,31,0.1185617446899414,0.04443979263305664,0.014410018920898438,0.0510563850402832
950588,1,0.11547684669494629,0.04500937461853027,0.014546871185302734,0.047174692153930664
950588,37,0.11616396903991699,0.04459547996520996,0.014284849166870117,0.04743671417236328
950640,71,0.11496973037719727,0.044686079025268555,0.014284372329711914,0.04713273048400879
950643,55,0.11477208137512207,0.044341087341308594,0.014323234558105469,0.04732871055603027
950700,1,0.1157996654510498,0.04474186897277832,0.014334678649902344,0.04715394973754883
950700,56,0.11439704895019531,0.044306039810180664,0.014252424240112305,0.047234296798706055
950700,71,0.11437487602233887,0.044589996337890625,0.014313936233520508,0.046797990798950195
950701,1,0.1123967170715332,0.043578147888183594,0.014353275299072266,0.045723676681518555
950701,50,0.11208629608154297,0.04348254203796387,0.014379501342773438,0.04557633399963379
950760,1,0.11242198944091797,0.04357600212097168,0.014379739761352539,0.04569602012634277
950760,69,0.1121988296508789,0.04344058036804199,0.014339685440063477,0.045714378356933594
950762,1,0.11231470108032227,0.04356098175048828,0.01431894302368164,0.045668840408325195
950762,31,0.1121988296508789,0.04358792304992676,0.01440119743347168,0.04554462432861328
950763,1,0.11488127708435059,0.04352593421936035,0.014410972595214844,0.04813432693481445
950763,55,0.11212968826293945,0.04342031478881836,0.014362096786499023,0.045665740966796875
950766,1,0.11523246765136719,0.04369211196899414,0.014314413070678711,0.04824090003967285
950766,71,0.11232924461364746,0.043738365173339844,0.014326810836791992,0.04558396339416504
950768,1,0.11278319358825684,0.04354238510131836,0.014300823211669922,0.04579758644104004
950768,37,0.11441397666931152,0.043508291244506836,0.014414072036743164,0.047743797302246094
950820,1,0.11268424987792969,0.043683767318725586,0.014325618743896484,0.04591107368469238
950820,71,0.11241364479064941,0.0436396598815918,0.014383792877197266,0.04568028450012207
950880,1,0.11267352104187012,0.04365086555480957,0.014324426651000977,0.045829057693481445
950880,71,0.11381006240844727,0.04390311241149902,0.014463186264038086,0.04679441452026367
950883,1,0.1156163215637207,0.04476356506347656,0.014334440231323242,0.0472409725189209
950883,55,0.11617732048034668,0.04454541206359863,0.014322042465209961,0.048616647720336914
950940,71,0.11503911018371582,0.04472708702087402,0.014327764511108398,0.047200918197631836
950942,31,0.1150965690612793,0.04460000991821289,0.014441251754760742,0.047257184982299805
950948,1,0.1150979995727539,0.04482579231262207,0.014380216598510742,0.04712057113647461
950948,37,0.11485695838928223,0.044524431228637695,0.014352798461914062,0.0471494197845459
951000,1,0.11918115615844727,0.04478883743286133,0.01433420181274414,0.05133414268493652
951000,56,0.11710619926452637,0.04451298713684082,0.014317750930786133,0.04901528358459473
951000,71,0.11452102661132812,0.04460453987121582,0.014339208602905273,0.04692578315734863
951001,1,0.1155240535736084,0.045035600662231445,0.014409780502319336,0.0472559928894043
951001,50,0.11676812171936035,0.044611215591430664,0.014384269714355469,0.04880881309509277
951004,1,0.1181192398071289,0.044705867767333984,0.014336109161376953,0.0503239631652832
951004,55,0.11471700668334961,0.04466056823730469,0.014284849166870117,0.04713129997253418
951060,1,0.11499261856079102,0.04460859298706055,0.014362096786499023,0.04719138145446777
951060,71,0.11509299278259277,0.04470181465148926,0.014296770095825195,0.04726576805114746
951120,1,0.11516284942626953,0.04464602470397949,0.0145263671875,0.047196149826049805
951120,71,0.11603641510009766,0.044909000396728516,0.014608144760131836,0.04755878448486328
951122,1,0.11263298988342285,0.04372596740722656,0.014372110366821289,0.04574775695800781
951122,31,0.1153106689453125,0.043797969818115234,0.014376163482666016,0.04847145080566406
951124,1,0.11344337463378906,0.04438519477844238,0.014493703842163086,0.045801639556884766
951124,55,0.11226916313171387,0.04357337951660156,0.014329195022583008,0.045703887939453125
951128,1,0.1124880313873291,0.043683767318725586,0.014339923858642578,0.04579019546508789
951128,37,0.11487555503845215,0.04368472099304199,0.01447749137878418,0.04793381690979004
951180,1,0.11385703086853027,0.044706106185913086,0.014497041702270508,0.045882463455200195
951180,71,0.11278772354125977,0.04388689994812012,0.01435089111328125,0.045868873596191406
951240,71,0.022609472274780273,0,0.013917922973632812,0
951244,1,0.11303353309631348,0.04378652572631836,0.014342308044433594,0.046304941177368164
951244,55,0.1147606372833252,0.04371333122253418,0.01432490348815918,0.048052072525024414
951300,1,0.11358213424682617,0.04456782341003418,0.014502286911010742,0.04570794105529785
951300,56,0.1124730110168457,0.0435795783996582,0.014356851577758789,0.0458064079284668
951300,71,0.11267542839050293,0.04375052452087402,0.01434946060180664,0.04569721221923828
951301,1,0.11467480659484863,0.043715715408325195,0.014305591583251953,0.04799246788024902
