950400,1,0.41005730628967285,31
950400,56,0.15620756149291992,31
950400,69,0.1739344596862793,31
950400,71,0.17473196983337402,31
950401,1,0.14230775833129883,31
950401,50,0.1198875904083252,31
950402,1,0.12397384643554688,31
950402,31,0.12372279167175293,31
950404,55,0.170884370803833,37
950408,1,0.17340898513793945,7
950408,37,0.12449240684509277,7
950460,1,0.12376785278320312,7
950460,71,0.12030768394470215,7
950520,1,0.12168145179748535,56
950520,71,0.12308740615844727,56
950523,1,0.12061548233032227,56
950523,55,0.11741280555725098,56
950580,1,0.11874032020568848,56
950580,69,0.11746358871459961,56
950580,71,0.11762118339538574,56
950582,1,0.11844110488891602,56
950582,31,0.11786508560180664,56
950588,1,0.12377166748046875,56
950588,37,0.12070107460021973,56
950640,71,0.12431049346923828,7
950643,55,0.12252402305603027,69
950700,1,0.1190485954284668,31
950700,56,0.1179354190826416,31
950700,71,0.11752080917358398,31
950701,1,0.12196111679077148,31
950701,50,0.11763954162597656,31
950760,1,0.11866378784179688,31
950760,69,0.11792802810668945,31
950762,1,0.12271237373352051,56
950762,31,0.12108278274536133,56
950763,1,0.1224827766418457,56
950763,55,0.12099957466125488,56
950766,1,0.12765026092529297,56
950766,71,0.12112307548522949,56
950768,1,0.12528729438781738,56
950768,37,0.12298703193664551,56
950820,1,0.11952090263366699,56
950820,71,0.11829185485839844,56
950880,1,0.11920332908630371,56
950880,71,0.12033224105834961,56
950883,1,0.119232177734375,56
950883,55,0.11811161041259766,56
950940,71,0.12272000312805176,50
950942,31,0.12566661834716797,50
950948,1,0.12231040000915527,50
950948,37,0.12369346618652344,50
951000,1,0.1228938102722168,31
951000,56,0.12142395973205566,31
951000,71,0.12070059776306152,31
951001,1,0.12254476547241211,31
951001,50,0.12184548377990723,31
951004,1,0.12284445762634277,69
951004,55,0.12140154838562012,69
951060,1,0.12328243255615234,50
951060,71,0.12128853797912598,50
951120,1,0.11917304992675781,56
951120,71,0.12077474594116211,56
951122,1,0.11938238143920898,56
951122,31,0.1181783676147461,56
951124,1,0.11957168579101562,56
951124,55,0.11818861961364746,56
951128,1,0.12257814407348633,56
951128,37,0.12186169624328613,56
951180,1,0.11955666542053223,56
951180,71,0.11939120292663574,56
951240,71,0.11938071250915527,50
951244,1,0.11916542053222656,50
951244,55,0.11851787567138672,50
951300,1,0.12288141250610352,31
951300,56,0.12155914306640625,31
951300,71,0.12073779106140137,31
951301,1,0.11967253684997559,31
951301,50,0.11863851547241211,31
951302,31,0.024944067001342773,31
951308,1,0.11981678009033203,31
951308,37,0.11860084533691406,31
951360,71,0.12168622016906738,50
951364,55,0.12240743637084961,50
951420,71,0.12250041961669922,50
951480,71,0.11938619613647461,50
951482,31,0.11964297294616699,50
951483,55,0.1189107894897461,50
951488,37,0.11926841735839844,50
951540,71,0.12220406532287598,50
951600,1,0.12265515327453613,31
951600,56,0.1215524673461914,31
951600,71,0.12096881866455078,31
951601,50,0.11915349960327148,31
951604,1,0.125715970993042,31
951604,55,0.12387466430664062,31
951660,1,0.11946439743041992,50
951660,71,0.11960387229919434,50
951662,1,0.12276315689086914,50
951662,31,0.12186002731323242,50
951668,1,0.1220402717590332,50
951668,37,0.12189197540283203,50
951724,55,0.12279748916625977,56
951743,71,0.12286043167114258,56
951780,71,0.12273740768432617,56
951840,1,0.11985015869140625,50
951840,71,0.11868166923522949,50
951842,1,0.12029170989990234,50
951842,31,0.11928868293762207,50
951844,55,0.11941003799438477,50
951848,1,0.12498807907104492,50
951848,37,0.12452411651611328,50
951900,56,0.12660765647888184,31
951900,71,0.1217658519744873,31
951901,50,0.12218642234802246,31
951960,71,0.12264180183410645,50
951963,55,0.12218117713928223,56
952020,1,0.12255716323852539,56
952020,71,0.121673583984375,56
952022,1,0.12336134910583496,56
952022,31,0.12256789207458496,56
952028,1,0.12243533134460449,56
952028,37,0.12152934074401855,56
952080,71,0.12455463409423828,56
952084,55,0.1226339340209961,56
952140,71,0.12247109413146973,50
952200,1,0.12277674674987793,31
952200,56,0.12213420867919922,31
952200,71,0.12173867225646973,31
952201,1,0.11948180198669434,31
952201,50,0.11868882179260254,31
952202,1,0.12445759773254395,31
952202,31,0.12448930740356445,31
952204,1,0.11973404884338379,37
952204,55,0.11893200874328613,37
952208,1,0.12272047996520996,31
952208,37,0.12125563621520996,31
952260,1,0.11966085433959961,50
952260,71,0.11844539642333984,50
952320,71,0.1195375919342041,56
952323,55,0.11952424049377441,56
952380,1,0.12057614326477051,56
952380,71,0.12175297737121582,56
952382,1,0.1227424144744873,56
952382,31,0.12163209915161133,56
952388,37,0.1225738525390625,56
952440,1,0.12310528755187988,50
952440,71,0.12175107002258301,50
952444,1,0.12275815010070801,50
952444,55,0.12157654762268066,50
952500,1,0.12719273567199707,31
952500,56,0.12241601943969727,31
952500,71,0.12151503562927246,31
952501,1,0.12285876274108887,31
952501,50,0.12197136878967285,31
952560,1,0.12310791015625,50
952560,71,0.12125492095947266,50
952562,1,0.12325310707092285,50
952562,31,0.12143230438232422,50
952564,1,0.12318611145019531,50
952564,55,0.12166523933410645,50
952568,37,0.12082886695861816,50
952620,71,0.11962080001831055,50
952680,71,0.11960935592651367,50
952684,55,0.11995649337768555,50
952740,1,0.12283992767333984,50
952740,71,0.12201452255249023,50
952742,1,0.12276339530944824,50
952742,31,0.12171626091003418,50
952748,37,0.1231086254119873,50
952800,1,0.122894287109375,31
952800,71,0.12185430526733398,31
952801,1,0.12276220321655273,31
952801,50,0.12169361114501953,31
952801,56,0.11819624900817871,31
952804,1,0.11992478370666504,31
952804,55,0.12068843841552734,31
952860,71,0.11949539184570312,31
952920,71,0.11996960639953613,50
952922,31,0.12324070930480957,50
952924,55,0.12276959419250488,50
952928,37,0.12302184104919434,50
952980,71,0.12690496444702148,50
953040,1,0.12412524223327637,50
953040,71,0.12440371513366699,50
953044,1,0.12374401092529297,50
953044,55,0.12375211715698242,50
953100,71,0.12319231033325195,31
953101,50,0.11069011688232422,31
953101,56,0.10999584197998047,31
953102,31,0.024761438369750977,31
953108,1,0.11043667793273926,31
953108,37,0.1090402603149414,31
953164,1,0.10858798027038574,50
953164,55,0.10814929008483887,50
953189,1,0.1097407341003418,50
953189,71,0.11148262023925781,50
953222,1,0.10978984832763672,50
953222,71,0.11079025268554688,50
953280,1,0.11001777648925781,50
953280,71,0.11196303367614746,50
953282,31,0.10898494720458984,50
953283,55,0.10930967330932617,50
953288,1,0.10880136489868164,50
953288,37,0.10832524299621582,50
953340,1,0.1094052791595459,50
953340,71,0.10881614685058594,50
953400,71,0.10894632339477539,31
953401,1,0.10949397087097168,31
953401,50,0.10883593559265137,31
953401,56,0.10824203491210938,31
953404,1,0.10932683944702148,31
953404,55,0.11153841018676758,31
953460,71,0.10959625244140625,31
953462,31,0.10878539085388184,56
953468,1,0.10900664329528809,50
953468,37,0.11014485359191895,50
953520,1,0.10906267166137695,50
953520,71,0.1091461181640625,50
953524,1,0.10966181755065918,50
953524,55,0.10840320587158203,50
953580,1,0.10943484306335449,50
953580,71,0.10933566093444824,50
953640,1,0.1089622974395752,50
953640,71,0.10794401168823242,50
953642,1,0.10924410820007324,50
953642,31,0.10879325866699219,50
953643,1,0.10939908027648926,50
953643,55,0.10879898071289062,50
953648,1,0.10952210426330566,50
953648,37,0.10890817642211914,50
953700,56,0.10930800437927246,31
953700,71,0.10877680778503418,31
953701,50,0.10963106155395508,31
953760,71,0.11237215995788574,31
953764,55,0.11575198173522949,50
953822,31,0.11987876892089844,50
953828,37,0.12433290481567383,50
953838,71,0.12370634078979492,50
953880,71,0.12332582473754883,50
953884,55,0.1229715347290039,50
953940,1,0.12349176406860352,50
953940,71,0.12242937088012695,50
954000,1,0.1206514835357666,31
954000,56,0.1214447021484375,31
954001,1,0.12290287017822266,31
954001,50,0.11935806274414062,31
954002,1,0.12239623069763184,31
954002,31,0.1191713809967041,31
954004,1,0.12381100654602051,37
954004,55,0.1258864402770996,37
954008,37,0.12336897850036621,7
954124,1,0.12369871139526367,56
954124,55,0.12293052673339844,56
954182,1,0.1235806941986084,56
954182,31,0.12219667434692383,56
954188,1,0.12049722671508789,56
954188,37,0.11952471733093262,56
954244,1,0.12017154693603516,31
954244,55,0.11974620819091797,31
954300,1,0.11988162994384766,31
954300,56,0.11934447288513184,31
954301,1,0.12369608879089355,31
954301,50,0.12233161926269531,31
954362,1,0.12044572830200195,56
954362,31,0.11937522888183594,56
954363,1,0.12010526657104492,56
954363,55,0.1197657585144043,56
954368,1,0.12071752548217773,56
954368,37,0.11924886703491211,56
954484,1,0.12367892265319824,56
954484,55,0.1229407787322998,56
954542,31,0.12083911895751953,50
954548,37,0.12049531936645508,50
954600,1,0.1204380989074707,31
954600,56,0.11923909187316895,31
954601,1,0.12139248847961426,31
954601,50,0.1225745677947998,31
954604,1,0.12379646301269531,31
954604,55,0.12289667129516602,31
954722,1,0.12338876724243164,56
954722,31,0.12237024307250977,56
954724,1,0.12373518943786621,56
954724,55,0.12228202819824219,56
954728,37,0.12606596946716309,56
954785,21,0.12321829795837402,56
954844,1,0.12561726570129395,50
954844,55,0.12540960311889648,50
954845,1,0.12045860290527344,50
954845,21,0.12002873420715332,50
954900,1,0.12066459655761719,31
954900,56,0.11943936347961426,31
954901,1,0.12016081809997559,31
954901,50,0.11944055557250977,31
954902,1,0.1231081485748291,31
954902,31,0.12177014350891113,31
954905,1,0.12017560005187988,31
954905,21,0.11863327026367188,31
954908,1,0.11978363990783691,31
954908,37,0.11867451667785645,31
954964,55,0.1196601390838623,50
954965,1,0.12328791618347168,50
954965,21,0.1217184066772461,50
955025,21,0.12285065650939941,50
955082,31,0.1228036880493164,50
955083,55,0.12276077270507812,50
955085,21,0.11968064308166504,50
955088,37,0.11999130249023438,50
955145,21,0.11972332000732422,50
955200,1,0.12032365798950195,31
955200,56,0.11954736709594727,31
955201,50,0.12338542938232422,31
955204,1,0.12329697608947754,31
955204,55,0.12174010276794434,31
955205,1,0.12314772605895996,31
955205,21,0.12187981605529785,31
955262,31,0.12049031257629395,50
955265,21,0.1196892261505127,50
955268,37,0.11995697021484375,50
955324,1,0.12067675590515137,56
955324,55,0.1194462776184082,56
955442,31,0.12664055824279785,50
955444,1,0.12587571144104004,50
955444,55,0.12386298179626465,50
955448,1,0.12348103523254395,50
955448,37,0.12552285194396973,50
955500,56,0.11982512474060059,31
955501,50,0.11936020851135254,31
955564,55,0.11953449249267578,56
955622,1,0.1218256950378418,56
955622,31,0.11989998817443848,56
955628,1,0.123809814453125,56
955628,37,0.12402939796447754,56
955684,55,0.12578082084655762,56
955801,50,0.12313032150268555,31
955801,56,0.12157130241394043,31
955802,1,0.11937952041625977,31
955802,31,0.11862945556640625,31
955803,1,0.12007832527160645,31
955803,55,0.11857008934020996,31
955808,37,0.11984395980834961,31
955923,55,0.12330198287963867,56
955982,1,0.12332630157470703,56
955982,31,0.1219475269317627,56
955988,1,0.12362074851989746,56
955988,37,0.12211179733276367,56
956044,55,0.12267756462097168,50
956100,56,0.12381744384765625,31
956101,50,0.12305879592895508,31
956162,1,0.12307024002075195,50
956162,31,0.12218475341796875,50
956164,1,0.1233670711517334,50
956164,55,0.12248682975769043,50
956168,1,0.12349891662597656,50
956168,37,0.12223315238952637,50
956284,55,0.12290716171264648,50
956342,31,0.12282538414001465,50
956348,1,0.12298107147216797,50
956348,37,0.11980891227722168,50
956400,1,0.11984038352966309,31
956400,56,0.11906051635742188,31
956401,50,0.12000823020935059,31
956404,1,0.1192169189453125,31
956404,55,0.11854314804077148,31
956522,1,0.12256360054016113,50
956522,31,0.12209963798522949,50
