950400,1,0.26967477798461914,1,1,0.23348188400268555,0,0.24520111083984375,0
950400,56,0.1614844799041748,1,1,0.23348188400268555,0.04599881172180176,0.015215158462524414,0.09159398078918457
950400,69,0.1754462718963623,1,1,0.23348188400268555,0.04578232765197754,0.014841794967651367,0.10552310943603516
950400,71,0.17652153968811035,1,1,0.23348188400268555,0.045752763748168945,0.014783859252929688,0.1066286563873291
950401,1,0.024399280548095703,1,71,0.21013379096984863,0,0.015512228012084961,0
950401,50,0.12447309494018555,1,71,0.21013379096984863,0.04661059379577637,0.014796018600463867,0.05445361137390137
950402,1,0.11944150924682617,71,50,0.20998835563659668,0.04656672477722168,0.014965534210205078,0.04904818534851074
950402,31,0.12104582786560059,71,50,0.20998835563659668,0.04587554931640625,0.014923334121704102,0.05123305320739746
950404,55,0.1275956630706787,31,31,0.21305537223815918,0.04635787010192871,0.015065670013427734,0.05738091468811035
950408,1,0.02449345588684082,1,55,0.21405386924743652,0,0.015545129776000977,0
950408,37,0.12283062934875488,1,55,0.21405386924743652,0.0469365119934082,0.014995098114013672,0.05226445198059082
950460,1,0.024603843688964844,1,37,0.2145240306854248,0,0.015645503997802734,0
950460,71,0.12424039840698242,1,37,0.2145240306854248,0.04670882225036621,0.015185117721557617,0.05364727973937988
950520,1,0.024341344833374023,1,71,0.21599698066711426,0,0.015545368194580078,0
950520,71,0.12212705612182617,1,71,0.21599698066711426,0.04680776596069336,0.015519142150878906,0.05112648010253906
950523,1,0.02428889274597168,1,71,0.21509647369384766,0,0.015559673309326172,0
950523,55,0.12333273887634277,1,71,0.21509647369384766,0.04663991928100586,0.015729188919067383,0.052297115325927734
950580,1,0.024912357330322266,1,55,0.21291065216064453,0,0.015969514846801758,0
950580,69,0.12314558029174805,1,55,0.21291065216064453,0.04622292518615723,0.015401363372802734,0.05277752876281738
950580,71,0.11980986595153809,1,55,0.21291065216064453,0.0462648868560791,0.01499485969543457,0.04980349540710449
950582,1,0.1240994930267334,71,71,0.2208704948425293,0.04795432090759277,0.016309261322021484,0.05085492134094238
950582,31,0.12262225151062012,71,71,0.2208704948425293,0.04646897315979004,0.01476597785949707,0.0520930290222168
950588,1,0.02491164207458496,1,31,0.21366381645202637,0,0.015986204147338867,0
950588,37,0.12110781669616699,1,31,0.21366381645202637,0.04673910140991211,0.015497684478759766,0.050061941146850586
950640,71,0.12042570114135742,1,37,0.21666860580444336,0.04659676551818848,0.015384912490844727,0.0495305061340332
950643,55,0.12160730361938477,1,71,0.2162914276123047,0.04643702507019043,0.015316247940063477,0.050463199615478516
950700,1,0.02507781982421875,1,55,0.2189629077911377,0,0.016048431396484375,0
950700,56,0.12113142013549805,1,55,0.2189629077911377,0.047059059143066406,0.015418529510498047,0.0500025749206543
950700,71,0.12030339241027832,1,55,0.2189629077911377,0.04665517807006836,0.014815330505371094,0.04991960525512695
950701,1,0.025220394134521484,1,71,0.2188112735748291,0,0.01604604721069336,0
950701,50,0.12095475196838379,1,71,0.2188112735748291,0.04672098159790039,0.015288829803466797,0.05019831657409668
950760,1,0.025095462799072266,1,50,0.2149057388305664,0,0.01613640785217285,0
950760,69,0.1234433650970459,1,50,0.2149057388305664,0.046823978424072266,0.015282630920410156,0.05251193046569824
950762,1,0.12089991569519043,69,69,0.21778512001037598,0.04660296440124512,0.015646696090698242,0.04951167106628418
950762,31,0.12328314781188965,69,69,0.21778512001037598,0.046517372131347656,0.01487874984741211,0.053112030029296875
950763,1,0.024844646453857422,1,31,0.21925783157348633,0,0.015955686569213867,0
950763,55,0.12090635299682617,1,31,0.21925783157348633,0.046660661697387695,0.015453100204467773,0.05018496513366699
950766,1,0.025291919708251953,1,55,0.2176961898803711,0,0.016243457794189453,0
950766,71,0.12164545059204102,1,55,0.2176961898803711,0.0471804141998291,0.015451908111572266,0.05025434494018555
950768,1,0.024865388870239258,1,71,0.21364736557006836,0,0.01599597930908203,0
950768,37,0.12085676193237305,1,71,0.21364736557006836,0.04668998718261719,0.015287160873413086,0.049999237060546875
950820,1,0.024877071380615234,1,37,0.22191548347473145,0,0.016054868698120117,0
950820,71,0.12140417098999023,1,37,0.22191548347473145,0.04703497886657715,0.015403985977172852,0.050302982330322266
950880,1,0.024873733520507812,1,71,0.2201986312866211,0,0.01607060432434082,0
950880,71,0.12153816223144531,1,71,0.2201986312866211,0.04705643653869629,0.01555633544921875,0.05033087730407715
950883,1,0.024909019470214844,1,71,0.21524357795715332,0,0.016086101531982422,0
950883,55,0.12077665328979492,1,71,0.21524357795715332,0.04671788215637207,0.015390634536743164,0.04991626739501953
950940,71,0.1212165355682373,1,55,0.21630597114562988,0.04697155952453613,0.01549220085144043,0.04976606369018555
950942,31,0.12131953239440918,71,71,0.21251273155212402,0.04684185981750488,0.015607118606567383,0.04999589920043945
950948,1,0.025044679641723633,1,31,0.2154397964477539,0,0.016119956970214844,0
950948,37,0.12148213386535645,1,31,0.2154397964477539,0.04715561866760254,0.015560388565063477,0.049974679946899414
951000,1,0.025198936462402344,1,37,0.21358466148376465,0,0.01615595817565918,0
951000,56,0.12239861488342285,1,37,0.21358466148376465,0.047545433044433594,0.015639305114746094,0.05036282539367676
951000,71,0.12439393997192383,1,37,0.21358466148376465,0.04658031463623047,0.01477193832397461,0.054117441177368164
951001,1,0.0250699520111084,1,71,0.21089696884155273,0,0.016034603118896484,0
951001,50,0.12143301963806152,1,71,0.21089696884155273,0.04684281349182129,0.015558242797851562,0.050243377685546875
951004,1,0.024818897247314453,1,50,0.2169651985168457,0,0.01594066619873047,0
951004,55,0.1216733455657959,1,50,0.2169651985168457,0.04706573486328125,0.015599250793457031,0.05015873908996582
951060,1,0.025378942489624023,1,55,0.21155238151550293,0,0.016210079193115234,0
951060,71,0.12362241744995117,1,55,0.21155238151550293,0.047096967697143555,0.015572309494018555,0.05213189125061035
951120,1,0.02493739128112793,1,71,0.21170520782470703,0,0.015985965728759766,0
951120,71,0.12158393859863281,1,71,0.21170520782470703,0.04709482192993164,0.015512943267822266,0.05021023750305176
951122,1,0.1218266487121582,71,71,0.21216845512390137,0.04697465896606445,0.015628576278686523,0.050180912017822266
951122,31,0.12187695503234863,71,71,0.21216845512390137,0.04650163650512695,0.015115976333618164,0.05153012275695801
951124,1,0.12163257598876953,31,31,0.21523547172546387,0.04688835144042969,0.015480518341064453,0.05021309852600098
951124,55,0.12058258056640625,31,31,0.21523547172546387,0.046750545501708984,0.014765739440917969,0.05035066604614258
951128,1,0.024939775466918945,1,55,0.21538972854614258,0,0.0160064697265625,0
951128,37,0.12140583992004395,1,55,0.21538972854614258,0.04685616493225098,0.015684127807617188,0.05017518997192383
951180,1,0.025052309036254883,1,37,0.21547317504882812,0,0.01608133316040039,0
951180,71,0.12179684638977051,1,37,0.21547317504882812,0.0470125675201416,0.015633344650268555,0.050451040267944336
951240,71,0.12204766273498535,1,71,0.2130565643310547,0.0469813346862793,0.015768766403198242,0.05014181137084961
951244,1,0.0250091552734375,1,71,0.21249961853027344,0,0.015996456146240234,0
951244,55,0.12157201766967773,1,71,0.21249961853027344,0.04707026481628418,0.015466451644897461,0.05016160011291504
951300,1,0.025465011596679688,1,55,0.21142077445983887,0,0.01628732681274414,0
951300,56,0.12292742729187012,1,55,0.21142077445983887,0.047536373138427734,0.016388654708862305,0.05018496513366699
951300,71,0.12073111534118652,1,55,0.21142077445983887,0.0464327335357666,0.014893293380737305,0.05035662651062012
951301,1,0.02523326873779297,1,71,0.21283817291259766,0,0.01618170738220215,0
951301,50,0.1225135326385498,1,71,0.21283817291259766,0.047219038009643555,0.0156402587890625,0.0507960319519043
951302,31,0.12220001220703125,71,50,0.21622252464294434,0.04708743095397949,0.01569843292236328,0.05038046836853027
951308,1,0.02510547637939453,1,31,0.21563339233398438,0,0.016128063201904297,0
951308,37,0.12155508995056152,1,31,0.21563339233398438,0.047145843505859375,0.015705108642578125,0.05004739761352539
951360,71,0.12167787551879883,1,37,0.21456074714660645,0.04691171646118164,0.015645265579223633,0.05002188682556152
951364,55,0.12154984474182129,1,71,0.212660551071167,0.047116756439208984,0.015383243560791016,0.050023794174194336
951420,71,0.12212204933166504,1,55,0.21520256996154785,0.04711461067199707,0.01549077033996582,0.05043506622314453
951480,71,0.12223243713378906,1,71,0.21431207656860352,0.04735374450683594,0.015572547912597656,0.05035901069641113
951482,31,0.12177157402038574,71,71,0.2117469310760498,0.046987295150756836,0.015623331069946289,0.05027198791503906
951483,55,0.12240910530090332,1,31,0.2167370319366455,0.04724240303039551,0.01571488380432129,0.05030536651611328
951488,37,0.12196660041809082,1,55,0.21716856956481934,0.04709267616271973,0.015549898147583008,0.05002331733703613
951540,71,0.12137532234191895,1,37,0.21070122718811035,0.046860694885253906,0.015571832656860352,0.05000710487365723
951600,1,0.025098323822021484,1,71,0.21082472801208496,0,0.016038894653320312,0
951600,56,0.12211823463439941,1,71,0.21082472801208496,0.04710984230041504,0.015674114227294922,0.05048561096191406
951600,71,0.12075924873352051,1,71,0.21082472801208496,0.0467381477355957,0.014751672744750977,0.050373077392578125
951601,50,0.12367868423461914,1,71,0.2118823528289795,0.04694247245788574,0.01551198959350586,0.052234649658203125
951604,1,0.025406599044799805,1,50,0.21269011497497559,0,0.016184091567993164,0
951604,55,0.1219320297241211,1,50,0.21269011497497559,0.04723525047302246,0.015515804290771484,0.050379276275634766
951660,1,0.030791759490966797,1,55,0.21274542808532715,0,0.015802621841430664,0
951660,71,0.12170910835266113,1,55,0.21274542808532715,0.04711270332336426,0.01545572280883789,0.050312042236328125
951662,1,0.12153172492980957,71,71,0.21527099609375,0.0470128059387207,0.015497446060180664,0.050046682357788086
951662,31,0.12091922760009766,71,71,0.21527099609375,0.046500444412231445,0.015039920806884766,0.050570011138916016
951668,1,0.025317668914794922,1,31,0.21496796607971191,0,0.016112089157104492,0
951668,37,0.12272119522094727,1,31,0.21496796607971191,0.046892642974853516,0.01570296287536621,0.051384687423706055
951724,55,0.025718212127685547,55,37,0.21337103843688965,0,0.01617145538330078,0
951743,71,0.02518939971923828,71,55,0.21494197845458984,0,0.01613473892211914,0
951780,71,0.12369465827941895,1,71,0.21286797523498535,0.04685807228088379,0.015673160552978516,0.05207037925720215
951840,1,0.025003433227539062,1,71,0.21201395988464355,0,0.015960693359375,0
951840,71,0.12290072441101074,1,71,0.21201395988464355,0.0482935905456543,0.015580177307128906,0.05031275749206543
951842,1,0.1262671947479248,71,71,0.21197009086608887,0.04715228080749512,0.015612125396728516,0.05444598197937012
951842,31,0.12277793884277344,71,71,0.21197009086608887,0.04673457145690918,0.01499032974243164,0.05229926109313965
951844,55,0.12152671813964844,31,31,0.2117908000946045,0.04700827598571777,0.015408754348754883,0.05008101463317871
951848,1,0.02525162696838379,1,55,0.21366190910339355,0,0.01627969741821289,0
951848,37,0.12159180641174316,1,55,0.21366190910339355,0.04714703559875488,0.015407323837280273,0.05041813850402832
951900,56,0.12209367752075195,1,37,0.21618914604187012,0.04715704917907715,0.015607595443725586,0.050359249114990234
951900,71,0.12107300758361816,1,37,0.21618914604187012,0.04671311378479004,0.015053033828735352,0.05040931701660156
951901,50,0.12181973457336426,1,71,0.21309447288513184,0.04699397087097168,0.015595674514770508,0.050315141677856445
951960,71,0.12261247634887695,1,50,0.2160937786102295,0.04797840118408203,0.015366315841674805,0.05037426948547363
951963,55,0.12196874618530273,1,71,0.2138841152191162,0.0471041202545166,0.01573801040649414,0.050130605697631836
952020,1,0.025005102157592773,1,55,0.2165670394897461,0,0.01605701446533203,0
952020,71,0.12413501739501953,1,55,0.2165670394897461,0.04707026481628418,0.015706777572631836,0.052709341049194336
952022,1,0.12218260765075684,71,71,0.21347427368164062,0.047028303146362305,0.01563572883605957,0.050482988357543945
952022,31,0.12128806114196777,71,71,0.21347427368164062,0.046661376953125,0.015013694763183594,0.05058765411376953
952028,1,0.025132179260253906,1,31,0.21396279335021973,0,0.016162872314453125,0
952028,37,0.12153458595275879,1,31,0.21396279335021973,0.04690194129943848,0.015472888946533203,0.05048704147338867
952080,71,0.12179684638977051,1,37,0.21009492874145508,0.04688763618469238,0.015553712844848633,0.05038261413574219
952084,55,0.1218411922454834,1,71,0.21232914924621582,0.04706311225891113,0.015588521957397461,0.050322532653808594
952140,71,0.12128400802612305,1,55,0.21358203887939453,0.04715371131896973,0.01539468765258789,0.04985356330871582
952200,1,0.02500176429748535,1,71,0.21613430976867676,0,0.016110658645629883,0
952200,56,0.12211441993713379,1,71,0.21613430976867676,0.047087907791137695,0.015739917755126953,0.05054926872253418
952200,71,0.12289762496948242,1,71,0.21613430976867676,0.048581600189208984,0.014954805374145508,0.05040740966796875
952201,1,0.025295019149780273,1,71,0.21220731735229492,0,0.016185760498046875,0
952201,50,0.1217336654663086,1,71,0.21220731735229492,0.047022342681884766,0.015670061111450195,0.050445556640625
952202,1,0.12756609916687012,71,50,0.21431827545166016,0.04724764823913574,0.015530109405517578,0.05502891540527344
952202,31,0.12114477157592773,71,50,0.21431827545166016,0.04654955863952637,0.015151739120483398,0.05057358741760254
952204,1,0.12212872505187988,31,31,0.21257996559143066,0.04697823524475098,0.01590418815612793,0.050161123275756836
952204,55,0.12066292762756348,31,31,0.21257996559143066,0.04663705825805664,0.01471400260925293,0.0503842830657959
952208,1,0.025224685668945312,1,55,0.2218780517578125,0,0.01611185073852539,0
952208,37,0.12227177619934082,1,55,0.2218780517578125,0.04707002639770508,0.015718698501586914,0.05070209503173828
952260,1,0.025434494018554688,1,37,0.2156507968902588,0,0.016196012496948242,0
952260,71,0.1221160888671875,1,37,0.2156507968902588,0.0471951961517334,0.015587568283081055,0.05044865608215332
952320,71,0.1246638298034668,1,71,0.21444439888000488,0.04702162742614746,0.015723466873168945,0.05276036262512207
952323,55,0.1213979721069336,1,71,0.21195626258850098,0.04697465896606445,0.015386104583740234,0.05013084411621094
952380,1,0.026735782623291016,1,55,0.24435687065124512,0,0.016273021697998047,0
952380,71,0.12181806564331055,1,55,0.24435687065124512,0.0468592643737793,0.015518665313720703,0.050287485122680664
952382,1,0.1222074031829834,71,71,0.21445298194885254,0.04713749885559082,0.015684127807617188,0.050406694412231445
952382,31,0.1208796501159668,71,71,0.21445298194885254,0.0465855598449707,0.014974594116210938,0.05053901672363281
952388,37,0.12320494651794434,1,31,0.21555352210998535,0.04702186584472656,0.015729904174804688,0.05138731002807617
952440,1,0.02504563331604004,1,37,0.213623046875,0,0.016002416610717773,0
952440,71,0.12214779853820801,1,37,0.213623046875,0.047326087951660156,0.015545129776000977,0.05037188529968262
952444,1,0.0250699520111084,1,71,0.21506929397583008,0,0.01612114906311035,0
952444,55,0.12277650833129883,1,71,0.21506929397583008,0.047841787338256836,0.015614748001098633,0.05041956901550293
952500,1,0.02534770965576172,1,55,0.2231283187866211,0,0.01620340347290039,0
952500,56,0.12281656265258789,1,55,0.2231283187866211,0.04686903953552246,0.01541590690612793,0.05168485641479492
952500,71,0.12106466293334961,1,55,0.2231283187866211,0.046807289123535156,0.014979839324951172,0.050440073013305664
952501,1,0.025254249572753906,1,71,0.21034884452819824,0,0.016193866729736328,0
952501,50,0.1216578483581543,1,71,0.21034884452819824,0.0469515323638916,0.015515804290771484,0.0504755973815918
952560,1,0.024955272674560547,1,50,0.21395635604858398,0,0.016066312789916992,0
952560,71,0.12267398834228516,1,50,0.21395635604858398,0.04822802543640137,0.015447616577148438,0.05031704902648926
952562,1,0.12388324737548828,71,71,0.2114243507385254,0.04678630828857422,0.015670299530029297,0.05251193046569824
952562,31,0.12082028388977051,71,71,0.2114243507385254,0.04670119285583496,0.014995574951171875,0.0501863956451416
952564,1,0.12172579765319824,31,31,0.22046113014221191,0.0470888614654541,0.015539884567260742,0.05029582977294922
952564,55,0.12088775634765625,31,31,0.22046113014221191,0.0466923713684082,0.014891862869262695,0.05042552947998047
952568,37,0.12198305130004883,1,55,0.21866583824157715,0.04716300964355469,0.015526294708251953,0.05020594596862793
952620,71,0.12173223495483398,1,37,0.21477317810058594,0.0472569465637207,0.015436887741088867,0.050165653228759766
952680,71,0.12142610549926758,1,71,0.22218751907348633,0.04684281349182129,0.01545572280883789,0.05008244514465332
952684,55,0.12131094932556152,1,71,0.21374750137329102,0.04692196846008301,0.01545095443725586,0.04994320869445801
952740,1,0.025218725204467773,1,55,0.21933674812316895,0,0.016162872314453125,0
952740,71,0.12186431884765625,1,55,0.21933674812316895,0.04706144332885742,0.015735149383544922,0.050339460372924805
952742,1,0.12176156044006348,71,71,0.2167034149169922,0.0470273494720459,0.015708446502685547,0.05014395713806152
952742,31,0.12145543098449707,71,71,0.2167034149169922,0.04685378074645996,0.015167713165283203,0.05061960220336914
